epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
39,0.07043047839495943,0.9761904761904762,0.4854837132570071,0.8717948717948718,0.0009090748587125112,residual_cnn,42
40,0.06370878631706203,0.9835164835164835,0.43715820767176455,0.8717948717948718,0.0009045084971874732,residual_cnn,42
41,0.0761441870868861,0.9706959706959707,0.6064881439774464,0.9102564102564102,0.0008998423292435448,residual_cnn,42
42,0.06708618282807834,0.978021978021978,1.0202541748682659,0.8717948717948718,0.0008950775061878446,residual_cnn,42
43,0.06726809773907994,0.9761904761904762,0.5452015441961777,0.8846153846153846,0.0008902152036691643,residual_cnn,42
44,0.11727465803806598,0.9597069597069597,0.501615413870567,0.8076923076923077,0.000885256621387894,residual_cnn,42
45,0.08736379426859674,0.9652014652014652,0.6091995911720471,0.8717948717948718,0.0008802029828000149,residual_cnn,42
46,0.08935749724561914,0.967032967032967,0.6855026460610903,0.8589743589743589,0.0008750555348152292,residual_cnn,42
47,0.06528894286670964,0.9835164835164835,0.323318770298591,0.8717948717948718,0.0008698155474893041,residual_cnn,42
48,0.05928608185642368,0.9761904761904762,0.359225006821828,0.8717948717948718,0.0008644843137107051,residual_cnn,42
49,0.06276804137797583,0.9798534798534798,0.42145202595453995,0.8717948717948718,0.0008590631488815938,residual_cnn,42
50,0.05329700971479381,0.9853479853479854,0.8281366534722157,0.8846153846153846,0.0008535533905932731,residual_cnn,42
51,0.04264342218582883,0.9871794871794872,0.34447786116447204,0.8974358974358975,0.0008479563982961564,residual_cnn,42
52,0.036834245145102563,0.9908424908424909,0.5830134172470142,0.8974358974358975,0.0008422735529643437,residual_cnn,42
53,0.02931143858575777,0.9926739926739927,0.3619280069684371,0.8717948717948718,0.000836506256754886,residual_cnn,42
54,0.030422511650419932,0.9926739926739927,0.39092068183116424,0.8333333333333334,0.0008306559326618253,residual_cnn,42
55,0.03006900952030451,0.9908424908424909,0.9613270667883066,0.8974358974358975,0.0008247240241650912,residual_cnn,42
56,0.037353594797653156,0.9908424908424909,0.7491146677579635,0.8846153846153846,0.0008187119948743442,residual_cnn,42
57,0.032592934948620776,0.9835164835164835,0.5924712411868267,0.8974358974358975,0.000812621328167852,residual_cnn,42
58,0.03416755933300916,0.989010989010989,0.5687808700096912,0.8717948717948718,0.0008064535268264877,residual_cnn,42
59,0.023940750237404208,0.989010989010989,0.5040039083896539,0.8717948717948718,0.0008002101126629415,residual_cnn,42
60,0.03299910542060495,0.9871794871794872,0.4990575202764609,0.9102564102564102,0.000793892626146236,residual_cnn,42
61,0.023602212823572614,0.9945054945054945,0.5580816673926818,0.8846153846153846,0.0007875026260216388,residual_cnn,42
62,0.02585750498259679,0.9926739926739927,0.4049888524489525,0.8846153846153846,0.0007810416889260649,residual_cnn,42
63,0.046771654060908725,0.9835164835164835,0.8080852001141279,0.8846153846153846,0.0007745114089990654,residual_cnn,42
64,0.05742212011045589,0.9835164835164835,0.40309613704299313,0.9102564102564102,0.0007679133974894978,residual_cnn,42
65,0.07036223849315783,0.967032967032967,1.3050334493701274,0.8974358974358975,0.0007612492823579739,residual_cnn,42
66,0.04622108002121632,0.9761904761904762,0.9346077530047833,0.9230769230769231,0.0007545207078751852,residual_cnn,42
67,0.04807143945642662,0.9835164835164835,0.623201792820906,0.8205128205128205,0.0007477293342162034,residual_cnn,42
68,0.047951892304878965,0.9761904761904762,1.1000275233617196,0.8974358974358975,0.0007408768370508571,residual_cnn,42
69,0.03940319223499997,0.9908424908424909,0.68044846256574,0.7307692307692307,0.0007339649071302863,residual_cnn,42
70,0.05002450364413279,0.9798534798534798,0.693571836520464,0.8717948717948718,0.0007269952498697729,residual_cnn,42
71,0.041868501694211156,0.9871794871794872,0.46449413628150255,0.8589743589743589,0.000719969584927957,residual_cnn,42
72,0.022019184892144286,0.9945054945054945,0.5575430714167081,0.8461538461538461,0.0007128896457825358,residual_cnn,42
73,0.026278098136862063,0.989010989010989,0.5409704515567193,0.8205128205128205,0.0007057571793025539,residual_cnn,42
74,0.01912934320804837,0.9963369963369964,0.49418138960997265,0.8846153846153846,0.0006985739453173898,residual_cnn,42
75,0.017688565119084367,0.9981684981684982,0.45116069397101033,0.8974358974358975,0.0006913417161825444,residual_cnn,42
76,0.01810106512281921,0.9945054945054945,0.39741782729442304,0.8589743589743589,0.0006840622763423385,residual_cnn,42
77,0.00996424349181818,0.9981684981684982,0.42227181295553845,0.8717948717948718,0.000676737421889628,residual_cnn,42
