accuracy,balanced_accuracy,roc_auc,average_precision,precision,recall_sensitivity,specificity,npv,f1,brier_score,ece_10_bins,threshold,tn,fp,fn,tp
0.8910256410256411,0.8577694235588973,0.9093567251461988,0.9509640661693891,0.9217391304347826,0.9298245614035088,0.7857142857142857,0.8048780487804879,0.925764192139738,0.13653216524976836,0.13445140084420415,0.11,33,9,8,106
0.8846153846153846,0.8533834586466165,0.9093567251461988,0.9509640661693891,0.9210526315789473,0.9210526315789473,0.7857142857142857,0.7857142857142857,0.9210526315789473,0.13653216524976836,0.13445140084420415,0.12,33,9,9,105
0.8846153846153846,0.8533834586466165,0.9093567251461988,0.9509640661693891,0.9210526315789473,0.9210526315789473,0.7857142857142857,0.7857142857142857,0.9210526315789473,0.13653216524976836,0.13445140084420415,0.13,33,9,9,105
0.8717948717948718,0.8446115288220551,0.9093567251461988,0.9509640661693891,0.9196428571428571,0.9035087719298246,0.7857142857142857,0.75,0.911504424778761,0.13653216524976836,0.13445140084420415,0.14,33,9,11,103
0.8717948717948718,0.8446115288220551,0.9093567251461988,0.9509640661693891,0.9196428571428571,0.9035087719298246,0.7857142857142857,0.75,0.911504424778761,0.13653216524976836,0.13445140084420415,0.15,33,9,11,103
0.8717948717948718,0.8446115288220551,0.9093567251461988,0.9509640661693891,0.9196428571428571,0.9035087719298246,0.7857142857142857,0.75,0.911504424778761,0.13653216524976836,0.13445140084420415,0.16,33,9,11,103
0.8717948717948718,0.8446115288220551,0.9093567251461988,0.9509640661693891,0.9196428571428571,0.9035087719298246,0.7857142857142857,0.75,0.911504424778761,0.13653216524976836,0.13445140084420415,0.17,33,9,11,103
0.8653846153846154,0.8477443609022557,0.9093567251461988,0.9509640661693891,0.926605504587156,0.8859649122807017,0.8095238095238095,0.723404255319149,0.905829596412556,0.13653216524976836,0.13445140084420415,0.18,34,8,13,101
0.8717948717948718,0.8596491228070176,0.9093567251461988,0.9509640661693891,0.9351851851851852,0.8859649122807017,0.8333333333333334,0.7291666666666666,0.9099099099099099,0.13653216524976836,0.13445140084420415,0.19,35,7,13,101
0.8717948717948718,0.8596491228070176,0.9093567251461988,0.9509640661693891,0.9351851851851852,0.8859649122807017,0.8333333333333334,0.7291666666666666,0.9099099099099099,0.13653216524976836,0.13445140084420415,0.2,35,7,13,101
0.8717948717948718,0.8596491228070176,0.9093567251461988,0.9509640661693891,0.9351851851851852,0.8859649122807017,0.8333333333333334,0.7291666666666666,0.9099099099099099,0.13653216524976836,0.13445140084420415,0.21,35,7,13,101
0.8717948717948718,0.8596491228070176,0.9093567251461988,0.9509640661693891,0.9351851851851852,0.8859649122807017,0.8333333333333334,0.7291666666666666,0.9099099099099099,0.13653216524976836,0.13445140084420415,0.22,35,7,13,101
0.8653846153846154,0.8552631578947368,0.9093567251461988,0.9509640661693891,0.9345794392523364,0.8771929824561403,0.8333333333333334,0.7142857142857143,0.9049773755656109,0.13653216524976836,0.13445140084420415,0.23,35,7,14,100
