epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,model,seed
58,0.10691150105916537,0.9688644688644689,0.2604823731459104,0.9358974358974359,0.0008064535268264877,tiny_cnn,101
59,0.154605562379072,0.9468864468864469,0.28501290331284207,0.8974358974358975,0.0008002101126629415,tiny_cnn,101
60,0.14070891995569726,0.945054945054945,0.2900344118093833,0.9230769230769231,0.000793892626146236,tiny_cnn,101
61,0.13785604603124627,0.9413919413919414,0.4466416565462565,0.8974358974358975,0.0007875026260216388,tiny_cnn,101
62,0.10866918330227499,0.9578754578754579,0.3145873346007787,0.8974358974358975,0.0007810416889260649,tiny_cnn,101
63,0.1025761148923046,0.967032967032967,0.2871266429622968,0.8974358974358975,0.0007745114089990654,tiny_cnn,101
64,0.12351041868492797,0.9578754578754579,0.29877842074403393,0.9230769230769231,0.0007679133974894978,tiny_cnn,101
65,0.08519717371398276,0.967032967032967,0.2971191077660292,0.9358974358974359,0.0007612492823579739,tiny_cnn,101
66,0.09687664818305236,0.9652014652014652,0.47316343222673124,0.8846153846153846,0.0007545207078751852,tiny_cnn,101
67,0.10983248464353793,0.9615384615384616,0.3078919033973645,0.9230769230769231,0.0007477293342162034,tiny_cnn,101
68,0.09801115889798154,0.9597069597069597,0.33219174505808413,0.8717948717948718,0.0007408768370508571,tiny_cnn,101
69,0.07034746003456605,0.9798534798534798,0.38044763155854666,0.9102564102564102,0.0007339649071302863,tiny_cnn,101
70,0.08868504913298639,0.9761904761904762,0.3500799047641265,0.9230769230769231,0.0007269952498697729,tiny_cnn,101
71,0.09305232285689084,0.9706959706959707,0.37383889789000535,0.8974358974358975,0.000719969584927957,tiny_cnn,101
72,0.0784560876178654,0.9706959706959707,0.41328733490827757,0.9102564102564102,0.0007128896457825358,tiny_cnn,101
73,0.08997028168195333,0.9706959706959707,0.28797170787285536,0.8974358974358975,0.0007057571793025539,tiny_cnn,101
74,0.07823739449183147,0.9725274725274725,0.3250314734685115,0.9102564102564102,0.0006985739453173898,tiny_cnn,101
75,0.07032963764536512,0.9761904761904762,0.3010789482639386,0.8846153846153846,0.0006913417161825444,tiny_cnn,101
76,0.07385987826646903,0.978021978021978,0.3139685907233984,0.9102564102564102,0.0006840622763423385,tiny_cnn,101
77,0.09022373324021316,0.9633699633699634,0.4518536019783754,0.8974358974358975,0.000676737421889628,tiny_cnn,101
78,0.06462186173068517,0.9761904761904762,0.5061157276997199,0.9102564102564102,0.0006693689601226452,tiny_cnn,101
